antibody_id,antibody_name,mseq,patch_cdr_hyd,ens_charge,cdr_len,Fv_chml,patch_cdr_pos,patch_cdr_neg,patch_cdr_ion,pI_3D,patch_hyd,patch_pos,patch_neg,patch_ion,mass,r_gyr,r_solv,asa_vdw,asa_hyd,asa_hph,volume,mobility,dipole_moment,hyd_moment,debye,coeff_280,coeff_fric,coeff_diff,sed_const,eccen,zeta,zdipole,zquadrupole,helicity,strand,henry,E,affinity_VL_VH,amphipathicity,ASPmax,BSA_LC_HC,DRT,HI,hyd_idx,hyd_idx_cdr,hyd_strength,hyd_strength_cdr,Packing Score
GDPa1-193,risankizumab,193,380.34293,5.8975449,65,-2.3062325,387.2261,274.34573,661.57184,8.8653698,654.65912,891.11255,522.25128,1413.3639,25.167948,18.04487,24.04183,11352.394,5835.896,5092.8613,23235.834,4.1641526,176.43504,490.30194,9.6188574,54110,4.0332824e-011,1.0269702e-006,2.5906835e-013,0.48309422,7.4188809,1.3753744e-015,0.47374004,2.5281479,43.090893,1.085014,-1493.182,-101.3769,0.60528398,0.42612895,787.37329,0.58734256,1.1864939,5.8779998,1.059,10.385654,5.3882823,2.1667149
GDPa1-194,rituximab,194,311.0553,7.8122497,65,0.1951289,254.73349,70.690109,325.42361,9.3656626,484.91675,716.27692,300.69778,1016.9747,24.496477,18.085304,23.666704,11070.309,5948.7842,4742.1343,22539.881,7.1868134,204.77579,406.86261,9.6188574,61100,3.9703511e-011,1.0432476e-006,2.561532e-013,0.43414718,12.820547,2.1241865e-015,0.79301465,3.1892776,48.033054,1.0836208,-1179.7311,-99.178764,0.55070722,0.52961743,757.55566,1.2597193,0.83304507,8.4530001,1.916,5.8600492,3.9150989,2.254612
GDPa1-195,robatumumab,195,400.86407,7.0120592,63,1.0148933,205.81265,89.47155,295.28418,9.030139,656.21228,676.11279,369.63419,1045.7469,24.510775,17.97522,23.855265,11228.616,5861.9023,4928.1274,22640.898,3.4676554,460.78537,243.68871,9.6188574,38640,4.0019842e-011,1.0350121e-006,2.5427945e-013,0.44180915,6.1821547,8.8526283e-016,0.27513805,2.6181755,45.029228,1.0843219,-2065.2141,-75.844376,0.61509687,0.48367923,637.92322,1.0147942,0.66347164,5.7090001,1.374,7.4498134,4.9714165,2.1911213
GDPa1-196,romosozumab,196,309.84094,0.033742383,68,-3.9239159,219.811,368.92484,588.73584,5.3154378,507.4726,757.04272,635.46222,1392.505,25.368799,17.959749,23.992672,11315.729,5783.936,5103.9463,23249.568,-2.9231293,770.87213,500.19312,9.6188574,51590,4.0250359e-011,1.029082e-006,2.6167284e-013,0.49938202,-5.2088089,8.987567e-016,0.2410696,3.329134,45.472519,1.0848317,-1992.6134,-96.185295,0.60484451,0.51079011,739.2782,1.026446,1.5738703,3.714,0.46599999,6.7364225,4.3140635,2.2045832
GDPa1-197,rontalizumab,197,421.01843,2.9940937,66,-2.9542933,264.02289,284.42679,548.44965,7.4692326,733.43811,738.09094,504.15552,1242.2465,25.261288,18.08008,24.174648,11431.079,5978.7285,5038.0898,23249.568,-0.48401394,517.11816,265.33096,9.6188574,54110,4.0555642e-011,1.0213359e-006,2.5860257e-013,0.48445296,-0.86193991,2.7232628e-016,0.12141191,2.9838014,46.731766,1.0855056,-1844.9435,-86.822777,0.61259043,0.54832506,663.62012,1.3791745,0.78189945,5.9489999,0.93000001,10.249721,6.1914754,2.1807256
GDPa1-198,rovalpituzumab,198,309.30545,0.76002812,63,-1.2160417,171.6376,315.80139,487.439,5.791924,579.05634,618.57397,579.74408,1198.318,24.721977,18.304405,23.854473,11388.385,5848.4106,5096.6675,22674.699,-2.5339012,428.20862,321.99457,9.6188574,55475,4.0018513e-011,1.0350429e-006,2.5647811e-013,0.444067,-4.517345,8.1392788e-016,0.19915821,3.816977,45.422737,1.084319,-1789.361,-55.559208,0.58853227,0.47095394,520.85132,0.95417154,0.57245106,4.6659999,0.003,9.4994669,5.4823365,2.2904184
GDPa1-199,rozanolixizumab,199,411.35089,4.9336963,67,-3.1021295,287.56512,215.79451,503.35965,8.2537203,773.29724,709.38782,414.78503,1124.1729,24.969868,17.818892,23.78875,11099.004,5918.856,4760.0186,23117.365,2.0545309,171.65469,439.29929,9.6188574,41620,3.9908254e-011,1.0379008e-006,2.5976511e-013,0.47087499,3.6637299,6.8966995e-016,0.22589743,3.3456461,42.809628,1.0840749,-1891.3872,-83.529922,0.61109799,0.49895421,640.97192,0.99555522,1.333755,9.6780005,3.276,11.498802,5.0323129,2.0888121
GDPa1-200,sarilumab,200,314.88739,2.7895706,61,-1.1921128,256.69333,310.5029,567.19623,7.3183064,637.80127,732.04749,580.82507,1312.8726,24.272453,17.708113,23.556179,10891.537,5668.688,4807.2656,22322.34,-0.47670317,330.28903,228.66563,9.6188574,46660,3.9518094e-011,1.0481448e-006,2.5500207e-013,0.46075743,-0.85065067,3.0179575e-016,0.095526204,2.3593612,43.327457,1.083209,-2071.8904,-91.09359,0.61758143,0.47515032,705.12006,0.87342417,1.2167277,4.2579999,-0.317,9.0368662,4.7365155,2.1607831
GDPa1-201,satralizumab,201,288.56375,-4.9520321,64,2.9547496,173.8452,203.70668,377.55188,5.2721314,508.57678,467.86948,700.24384,1168.1133,24.555235,17.784557,23.597572,10946.297,5561.7778,4967.562,22481.201,-9.7864733,803.12543,322.52332,9.6188574,45630,3.9587535e-011,1.0463169e-006,2.5752303e-013,0.49493146,-17.462112,3.0980876e-015,0.75348502,2.5284741,44.043068,1.0833632,-1723.9834,-83.783249,0.60512888,0.44475344,678.73303,0.80374855,0.54117423,4.2270002,0.44100001,5.081037,2.0755324,2.2398317
GDPa1-202,secukinumab,202,537.09589,2.0553007,73,-1.8645855,175.60959,264.47607,440.08569,6.9336715,886.15955,609.73334,512.83527,1122.5686,26.117931,18.202497,24.469128,11722.118,6100.9287,5169.813,24073.764,-0.92257512,480.5358,328.01013,9.6188574,60070,4.1049667e-011,1.0090362e-006,2.6415223e-013,0.5741722,-1.6412686,3.643139e-016,0.21591234,3.7481768,52.837437,1.0865926,-2712.0493,-85.919746,0.6314044,0.57826304,652.2337,1.5809609,0.63528544,8.3959999,2.95,12.061868,6.7620401,2.1876225
GDPa1-203,selicrelumab,203,419.80219,5.0639172,71,1.2183638,163.38356,95.1241,258.50766,8.5590935,748.96582,682.62378,341.45856,1024.0823,25.535839,17.965771,23.937757,11172.853,5951.3574,4811.626,23465.488,2.3374798,395.53235,457.86017,9.6188574,55725,4.0158231e-011,1.031435e-006,2.6399808e-013,0.50104403,4.1660376,6.7506302e-016,0.20146258,3.2465906,44.645779,1.0846282,-1978.7977,-85.816216,0.58492053,0.54060203,701.36176,1.1642445,1.8128632,8.217,4.5120001,10.669393,5.9883838,2.2091506
GDPa1-204,seribantumab,204,440.04065,3.9223547,69,1.8523474,235.5482,141.67572,377.22394,8.2376604,691.80676,561.31512,364.31912,925.63422,24.469189,17.685432,23.717953,11099.132,5913.4263,4774.7266,22523.592,2.6392963,375.17096,225.48808,9.6188574,45630,3.9789484e-011,1.0409946e-006,2.5531527e-013,0.49829569,4.7076125,9.872493e-016,0.27577591,3.4141266,44.017624,1.0838115,-1811.0051,-98.373077,0.58034867,0.49807757,790.49182,1.1356406,0.44784087,8.6899996,4.4660001,10.027048,6.1229763,2.2003186
GDPa1-205,setrusumab,205,423.14746,-0.74631065,67,5.2418122,194.3452,265.24414,459.58932,6.2832932,598.0387,526.75598,452.64328,979.39923,24.616673,17.72719,23.720243,10937.748,5763.6968,4766.6045,22532.49,-3.7857614,544.86835,557.9165,9.6188574,48610,3.9793328e-011,1.0409001e-006,2.568308e-013,0.46233732,-6.7526684,1.3834594e-015,0.24830864,3.4106097,44.057434,1.08382,-2246.3748,-87.890327,0.60408062,0.48171559,670.5722,1.0065438,0.6426931,4.0539999,-0.866,8.530817,6.8167481,2.2018852
GDPa1-206,sifalimumab,206,243.54839,6.6363373,62,0.74094421,189.55573,51.066589,240.62231,9.1594658,559.15906,681.75055,355.62775,1037.3783,24.330919,18.033375,23.747076,11205.45,5762.2368,5015.562,22406.887,5.3169885,299.7652,158.92522,9.6188574,48610,3.9838344e-011,1.0397139e-006,2.5356019e-013,0.43798766,9.4824629,1.8283837e-015,0.57801652,4.4233913,47.908962,1.08392,-2168.4514,-75.684593,0.58963042,0.45876896,597.1662,0.84402251,0.80298084,5.566,1.425,5.0469379,1.6409856,2.3171475
GDPa1-207,siltuximab,207,607.29462,2.8119578,63,-0.92544818,71.047485,94.028717,165.0762,7.7034473,888.00983,638.58728,353.01535,991.6026,24.698414,17.858135,23.636654,11062.387,6119.1714,4543.7056,22729.859,0.49646404,273.75104,238.29063,9.6188574,60070,3.9653097e-011,1.0445709e-006,2.5859238e-013,0.45226827,0.88572466,4.099608e-016,0.21077034,3.4101563,45.137817,1.083509,-1657.3785,-64.236237,0.59230459,0.57148516,548.63068,1.4319203,1.2987026,9.684,4.8779998,14.577647,11.622662,2.2605829
GDPa1-208,simtuzumab,208,433.34625,4.8300958,66,0.43550989,223.52762,150.48737,374.01498,8.5278397,671.35382,709.21722,391.10892,1100.326,25.060928,18.250113,24.208517,11497.151,6038.9058,5031.939,23151.063,3.4972866,256.24039,268.67233,9.6188574,48610,4.0612461e-011,1.0198964e-006,2.561899e-013,0.46703944,6.2274113,1.0258949e-015,0.48923761,2.6373935,44.850521,1.0856309,-1741.6041,-73.672867,0.5988881,0.50362283,634.19519,1.1308192,0.6779846,8.2519999,2.7679999,10.652755,7.4213886,2.2143028
GDPa1-209,sintilimab,209,392.27271,2.7633204,65,-3.1840265,126.42065,219.57297,345.99362,7.8119392,673.96777,626.20856,481.10229,1107.3109,24.256088,17.936623,23.75717,11218.737,5958.397,4852.2554,22335.359,0.46206522,351.12106,361.39142,9.6188574,41160,3.9855275e-011,1.0392798e-006,2.5267483e-013,0.47131771,0.82406002,5.3111189e-016,0.12787139,3.5735102,44.635437,1.0839574,-1476.6981,-65.179047,0.57799208,0.52435386,525.95667,1.2284535,0.83314145,6.631,2.8659999,12.508267,7.984498,2.144187
GDPa1-210,sirukumab,210,639.66107,0.9295705,63,2.9416678,53.616989,155.46692,209.08391,5.6352468,879.96423,453.76389,438.89413,892.65802,24.499229,17.789444,23.609434,10899.707,6106.7144,4396.1655,22615.109,-1.8589053,409.43417,197.45134,9.6188574,61100,3.9607435e-011,1.0457799e-006,2.5680383e-013,0.46089378,-3.3166289,5.1593984e-016,0.15709117,2.5863922,48.460697,1.0834075,-1682.0676,-86.778069,0.59462053,0.60946649,653.79272,1.6340084,1.4414276,12.9,6.6399999,14.221968,10.466893,2.1588411
GDPa1-211,solanezumab,211,317.27249,5.0279422,62,-1.1022029,218.1964,167.82912,386.02551,8.0904942,676.45874,643.42468,373.62378,1017.0485,24.382078,18.017031,23.872297,11353.942,5950.4023,4963.7432,22521.969,2.4309027,158.32642,352.28918,9.6188574,39880,4.0048416e-011,1.034272e-006,2.5276344e-013,0.49056759,4.3334684,7.8200337e-016,0.28094476,2.2880297,44.881901,1.0843852,-2188.1868,-62.178734,0.61003453,0.46698958,546.98907,0.91182065,0.6871736,7.1690001,0.048999999,9.4877958,4.3838992,2.1921833
GDPa1-212,spartalizumab,212,321.36664,1.9519749,68,2.0740204,268.45374,155.65372,424.10748,6.7914906,453.29141,649.41479,516.55072,1165.9655,25.372923,18.167126,24.053585,11325.153,5786.7549,5115.416,23279.617,-1.3688114,202.46388,304.98419,9.6188574,59360,4.0352548e-011,1.0264669e-006,2.610503e-013,0.50215191,-2.4384043,4.1810152e-016,0.22827046,3.1558144,45.13274,1.0850576,-1948.5967,-78.696175,0.59307164,0.45520046,609.84631,0.83095855,0.7534551,2.95,0.41,5.170857,4.041883,2.1656888
GDPa1-213,sutimlimab,213,395.73795,6.6401238,65,-0.74244952,168.56172,79.153107,247.71483,9.060277,739.2395,674.46997,289.41742,963.88739,24.766527,17.856379,23.621193,10925.013,5852.6875,4687.748,22854.297,5.3075848,453.05423,198.12059,9.6188574,51590,3.9627159e-011,1.0452618e-006,2.5947704e-013,0.4599216,9.4698877,1.8126562e-015,0.50642473,3.37977,48.276264,1.0834513,-1724.1718,-73.795036,0.58860874,0.49809599,594.2854,1.1418971,0.41035867,9.8830004,3.6889999,9.4716635,4.7244372,2.1757622
GDPa1-214,tabalumab,214,316.9574,5.6322365,68,-2.1150372,230.42696,112.73254,343.15948,8.8505402,784.21265,607.24481,407.41782,1014.6627,25.464348,18.001131,24.084023,11397.269,6244.4673,4755.8872,23506.508,4.1241846,174.84026,489.48264,9.6188574,65570,4.0403608e-011,1.0251781e-006,2.61662e-013,0.52273953,7.3471446,1.3318972e-015,0.34110993,3.2494988,46.722256,1.0851703,-2161.5146,-104.98238,0.6055572,0.53816646,797.87476,1.3795867,0.41163084,9.0939999,0.42300001,9.1107407,3.5491786,2.1585836
GDPa1-215,tanezumab,215,439.98062,3.7003808,66,-2.3167989,210.82161,140.54204,351.36365,8.1719999,731.97498,680.33344,369.31146,1049.6449,25.147804,17.829792,23.90383,11114.552,5973.3223,4757.0713,23191.902,2.5506663,247.63615,371.40637,9.6188574,55600,4.0101315e-011,1.0329029e-006,2.6035643e-013,0.49654269,4.5466199,7.5286718e-016,0.33801347,3.0334179,48.042053,1.0845022,-1853.7032,-116.57407,0.60017085,0.53629529,852.87897,1.2862242,0.91317695,8.335,2.181,7.2378559,3.6180005,2.097928
GDPa1-216,tarextumab,216,365.88675,5.9055877,61,-0.063119151,242.01555,106.18062,348.19617,8.6902399,676.68658,634.59363,353.41287,988.00653,24.031385,17.832111,23.540428,11008.336,5783.1362,4817.2456,22146.857,2.3108637,279.12137,83.947083,9.6188574,40130,3.949167e-011,1.0488461e-006,2.5263838e-013,0.45732403,4.124229,7.2953926e-016,0.25653666,3.978627,48.28112,1.0831503,-2259.9719,-70.426308,0.59876764,0.46483496,602.30542,0.86746186,0.87965453,7.5469999,1.6,9.6564541,5.9201069,2.119307
GDPa1-217,tavolimab,217,400.13608,5.6635404,66,-0.028593114,232.66554,149.40016,382.0657,8.7100277,759.3454,690.39575,374.95596,1065.3517,25.330959,17.966211,23.93972,11211.84,5964.1899,4853.9429,23309.525,4.7130322,290.5545,317.56104,9.6188574,57550,4.0161523e-011,1.0313521e-006,2.6185887e-013,0.47777653,8.3992176,1.3591519e-015,0.4011558,3.3447733,46.549671,1.0846355,-1850.8508,-78.481049,0.59599537,0.6091634,690.19678,1.6622272,1.2583898,6.553,1.296,9.9329901,6.4485679,2.1414638
GDPa1-218,telisotuzumab,218,377.13095,1.7853174,67,5.7981791,245.6395,330.97202,576.61151,7.2894049,693.97278,732.25067,665.24255,1397.4933,25.257475,18.066555,24.095079,11450.839,5963.0957,5053.3096,23239.104,-0.39152613,583.41321,361.71606,9.6188574,45630,4.0422159e-011,1.0247032e-006,2.59416e-013,0.511011,-0.69745421,4.0819889e-016,0.17642987,2.964283,46.779922,1.0852113,-2069.2634,-77.563316,0.6099478,0.49727976,654.16351,0.97808278,1.3796779,2.8310001,-1.4170001,11.365427,6.5129609,2.3618321
GDPa1-219,teplizumab,219,200.63722,8.098608,63,4.2287936,337.72437,173.5027,511.22705,9.145978,460.90002,821.12793,379.09018,1200.2181,25.196016,17.9013,23.867054,11137.271,5591.2119,5129.4795,23093.322,6.1780758,605.07086,720.45062,9.6188574,57090,4.0039621e-011,1.0345018e-006,2.6125938e-013,0.47276789,11.013933,1.9363499e-015,0.61735797,3.1793017,49.040356,1.0843656,-2216.6965,-82.964363,0.60295522,0.42961594,699.20795,0.55946892,1.4826881,3.4460001,-0.048,3.9601212,1.6574693,2.3403075
GDPa1-220,teprotumumab,220,383.21985,7.7006526,64,-0.21082261,351.888,142.80025,494.68826,9.5316954,620.94342,819.78882,404.16165,1223.9504,25.031372,17.798344,23.931314,11259.429,5783.1885,5053.5806,23112.715,6.3989506,262.08447,151.59909,9.6188574,55140,4.0147424e-011,1.0317261e-006,2.5885574e-013,0.48611784,11.404644,1.9352429e-015,0.68318093,3.0674436,44.736095,1.0846041,-2434.2759,-99.518433,0.62978113,0.4972682,803.09351,1.0676223,0.833287,4.7010002,0.47799999,10.274195,7.6009493,2.2429705
GDPa1-221,tezepelumab,221,447.90579,1.0084743,69,5.0582299,197.84131,361.32242,559.1637,6.6511631,665.39447,599.19012,536.1568,1135.3469,25.19421,17.927879,24.007559,11428.263,5941.5034,5049.0859,23125.719,-1.9851125,590.11908,552.61768,9.6188574,59150,4.0275332e-011,1.0284443e-006,2.5971095e-013,0.48883569,-3.5370185,7.797653e-016,0.30104655,3.7231307,45.409107,1.0848869,-2461.0557,-85.096466,0.60998362,0.47265843,665.08301,0.9181571,0.85375601,2.973,-1.903,10.655049,8.5608549,2.2058251
GDPa1-222,tigatuzumab,222,346.44284,5.9094324,63,-2.0727758,220.98604,208.1619,429.14795,8.3229027,680.10425,638.13123,412.0481,1050.1793,24.473028,17.742615,23.519295,10893.898,5747.4009,4747.0005,22504.205,3.4049065,253.42229,206.7168,9.6188574,48610,3.9456213e-011,1.0497967e-006,2.5751444e-013,0.44943637,6.0768785,1.0039476e-015,0.25441936,2.7427518,47.113712,1.0830714,-2154.7866,-87.072052,0.59154671,0.50643528,662.66583,1.0875622,1.0435612,5.573,0.27700001,9.5964413,4.3850799,2.1500149
GDPa1-223,tildrakizumab,223,563.64471,3.6865044,61,-0.26945642,184.16704,273.66357,457.8306,8.1846619,874.37317,696.39069,504.26892,1200.6597,24.426243,18.029581,23.781824,11281.581,6046.9521,4822.8662,22527.063,2.6923294,412.62756,574.36694,9.6188574,48610,3.9896638e-011,1.0381985e-006,2.5418261e-013,0.44355848,4.8008256,8.3752611e-016,0.26184189,3.0856791,46.393478,1.0840491,-1573.7449,-68.58091,0.59116572,0.55988455,513.85785,1.3116785,1.6119266,7.6389999,3.9400001,13.883638,10.002484,2.1540084
GDPa1-224,tislelizumab,224,463.99158,1.8020124,63,3.4849653,139.59328,144.83484,284.4281,7.0635829,688.04913,552.89099,456.77454,1009.6655,24.593348,17.898989,23.779917,11156.572,5869.8584,4892.021,22693.277,-0.71975541,312.21838,224.77834,9.6188574,50100,3.9893439e-011,1.0382907e-006,2.5594425e-013,0.45980099,-1.2833681,3.7382362e-016,0.12599619,1.9980909,45.518253,1.084042,-1573.2245,-89.045036,0.5946427,0.51554143,713.1615,1.1357708,1.0792601,8.3909998,2.7739999,6.9536729,4.1271944,2.1462498
GDPa1-225,tisotumab,225,328.9021,3.8134682,63,-2.0999269,146.97581,175.03549,322.01132,7.8702679,663.47968,590.80389,440.5239,1031.3278,24.53981,17.600906,23.642134,11034.371,5662.3262,4958.4863,22519.566,1.1773258,134.34895,228.39301,9.6188574,51590,3.9662291e-011,1.0443396e-006,2.568749e-013,0.49143237,2.1006193,5.0246863e-016,0.12640318,2.8344071,46.315754,1.0835292,-2170.1475,-83.827614,0.59611136,0.50274867,679.85449,1.1085594,0.78206921,6.1719999,2.053,9.2543573,3.8139243,2.1920364
GDPa1-226,tocilizumab,226,217.59959,7.6594434,64,1.8000863,236.17224,126.77488,362.94711,9.4191589,517.97125,695.01166,304.69498,999.70667,24.850676,17.801483,23.713596,10956.199,5640.7856,4923.8901,22890.203,6.8220792,299.23453,281.91528,9.6188574,48610,3.9782178e-011,1.0411918e-006,2.5934487e-013,0.48244438,12.167698,2.064156e-015,0.75653428,2.9545598,44.403419,1.0837953,-1913.0029,-95.675461,0.59693241,0.49703714,746.4035,1.0671762,0.82764274,6.1820002,0.89600003,3.5793157,0,2.1392386
GDPa1-227,toripalimab,227,242.99707,2.025214,75,-1.9600797,235.51118,268.58551,504.09668,7.6769266,520.00568,711.33606,529.73291,1241.069,26.017103,18.167894,24.421669,11681.829,6237.2739,5016.5952,24014.236,0.97805208,295.92816,276.33578,9.6188574,48610,4.0970047e-011,1.0110072e-006,2.6364647e-013,0.57356316,1.7408248,6.8689671e-016,0.34301353,2.0682249,45.950684,1.0864176,-1766.5956,-89.635147,0.60104752,0.45787784,691.29437,0.9299348,0.24686512,6.6750002,1.007,5.236311,3.2058103,2.2589307
GDPa1-228,tovetumab,228,380.52667,7.6408148,66,-0.35806164,217.23167,149.81488,367.04657,9.4289341,620.2323,747.47076,329.53357,1077.0043,24.831696,18.089386,23.874544,11273.827,5872.2227,4986.793,22874.484,6.7523189,288.59982,338.1076,9.6188574,41620,4.0052184e-011,1.0341787e-006,2.5740131e-013,0.46304572,12.037009,2.2378738e-015,0.54890692,1.9043167,46.240299,1.0843934,-2296.9814,-75.597473,0.60566986,0.4883526,608.82416,1.011335,0.85374635,6.039,2.401,8.5645437,6.3470788,2.1916363
GDPa1-229,tralokinumab,229,498.38171,0.33106849,69,2.9913883,97.628258,303.61685,401.24512,5.740418,707.72961,586.49817,564.7392,1151.2373,24.903267,17.942707,23.930544,11277.544,6019.4902,4834.4414,22854.826,-2.8123605,315.95886,438.13934,9.6188574,60640,4.0146133e-011,1.0317536e-006,2.5753783e-013,0.48005879,-5.0121737,8.8132894e-016,0.27904081,4.9045081,44.588448,1.0846014,-2321.4727,-91.985222,0.59749699,0.50354934,704.88104,1.104993,0.83280134,4.5279999,-0.11,11.753317,9.1995449,2.109617
GDPa1-230,trastuzumab,230,394.48492,4.9779363,65,-0.96927851,242.2412,247.06212,489.30331,8.2373734,716.16138,702.72473,431.67282,1134.3976,24.887568,17.888475,23.838745,11181.036,5738.5913,5017.311,22925.182,2.1408682,249.0578,397.11264,9.6188574,50100,3.9992128e-011,1.0357152e-006,2.5836372e-013,0.47612977,3.8169408,6.5722642e-016,0.20671333,2.4786637,46.627457,1.0842607,-2170.207,-93.461777,0.60182101,0.50998366,687.35974,1.1065131,1.0564623,6.4050002,1.6210001,10.248912,4.9035482,2.1556423
GDPa1-231,tregalizumab,231,546.29156,0.87594903,73,0.91993433,251.75101,329.66251,581.41351,5.808702,841.80542,696.17493,622.49646,1318.6714,25.918598,18.213385,24.358229,11778.355,6117.313,5206.3853,23893.516,-2.2379899,466.83932,441.59671,9.6188574,58580,4.0863618e-011,1.0136308e-006,2.6332983e-013,0.53479356,-3.9828346,6.1535355e-016,0.18271032,1.9238374,46.836372,1.0861838,-2124.7002,-77.048744,0.62100649,0.52823842,648.06329,1.2644563,0.75423872,7.5250001,2.7119999,12.866193,9.1559744,2.1283767
GDPa1-232,tremelimumab,232,493.22864,5.5416665,70,1.667251,157.12805,139.16052,296.28857,8.760026,692.82434,685.1557,333.59891,1018.7546,25.624229,17.880228,24.077213,11340.026,5855.1777,5077.772,23585.951,4.0118198,411.83862,355.23132,9.6188574,56060,4.0392186e-011,1.0254731e-006,2.6338065e-013,0.51969039,7.1465626,1.1513914e-015,0.51226658,2.8763905,44.812275,1.0851449,-2287.6169,-99.972939,0.60151333,0.57648855,744.28894,1.4005541,1.6710879,8.2390003,3.6429999,9.2911539,7.0069599,2.1347296
GDPa1-233,ublituximab,233,358.388,7.5594845,62,-0.14823259,223.9267,130.38205,354.30875,9.3960047,529.35724,736.52747,344.24045,1080.7679,24.463678,18.03046,23.853111,11267.587,5932.354,4940.2065,22448.072,8.9262514,257.17111,251.88354,9.6188574,58580,4.001623e-011,1.0350971e-006,2.5381165e-013,0.43982437,15.913143,2.3176619e-015,0.95400852,2.8527598,48.002007,1.084314,-1357.9319,-74.19603,0.56107718,0.50371134,595.13263,1.163304,0.48311147,7.0970001,1.488,5.3854556,3.938838,2.2638338
GDPa1-234,urelumab,234,319.7941,0.60265297,68,-3.2331789,117.29369,170.66516,287.95886,6.9775963,776.04419,504.37427,480.87323,985.2475,25.272699,17.940187,24.171888,11483.114,6266.4409,4815.3604,23310.455,-1.5020159,354.97092,531.32446,9.6188574,66600,4.0551014e-011,1.0214541e-006,2.5874932e-013,0.48815662,-2.6748946,5.5627962e-016,0.085390598,3.8518627,48.917587,1.0854954,-1956.577,-94.927063,0.60966849,0.50899106,766.92627,1.1420255,0.80399108,9.5050001,1.002,11.269956,6.6969867,2.1523678
GDPa1-235,ustekinumab,235,321.54288,5.8425364,64,2.0479724,176.69247,133.50703,310.19949,8.3765659,691.33234,686.04755,439.29318,1125.3407,24.989534,17.83749,23.636209,10928.653,5800.6743,4736.3208,23054.049,2.4140582,114.11131,208.73373,9.6188574,59610,3.9652354e-011,1.0445929e-006,2.616459e-013,0.48622668,4.3068552,7.1925872e-016,0.22591771,2.4249451,45.619476,1.0835073,-1397.6741,-105.00606,0.59574676,0.50955242,761.42297,1.1062713,1.0423267,8.2390003,3.4630001,8.3400993,4.0567298,2.2048099
GDPa1-236,utomilumab,236,596.41846,0.5508104,63,5.3843155,128.4502,271.36499,399.81519,5.5343714,861.36469,460.58813,522.79633,983.38446,24.289745,17.933884,23.719273,11221.891,6039.8608,4775.646,22301.984,-2.3127122,302.26352,317.80966,9.6188574,58580,3.9791701e-011,1.040941e-006,2.5342987e-013,0.47003281,-4.1251597,6.8674927e-016,0.19560365,3.8549702,45.869118,1.0838164,-1405.1113,-81.172867,0.57519001,0.53001767,657.14136,1.3215154,0.47072789,8.6780005,2.6329999,12.091471,10.573189,2.1750288
GDPa1-237,vadastuximab,237,302.07111,0.71313262,62,-1.2896179,308.78931,474.45511,783.24438,5.6833277,515.30463,813.31836,712.34766,1525.666,24.600805,17.842855,23.698048,11042.077,5545.0425,5072.4604,22603.041,-2.5074213,613.58356,408.69705,9.6188574,50100,3.9756094e-011,1.0418732e-006,2.5690526e-013,0.48339447,-4.4722424,6.9701394e-016,0.19420286,3.4140441,49.293503,1.0837375,-1765.1653,-84.938232,0.60104954,0.44072685,646.35675,0.62290442,1.4981157,3.8469999,0.28999999,8.1592636,4.9520607,2.2156057
GDPa1-238,varlilumab,238,349.17462,6.6423712,64,-1.2345246,232.02708,149.54233,381.56943,9.0581121,650.52399,747.01599,380.68576,1127.7018,25.000874,17.945522,23.892162,11242.283,5692.9282,5121.2378,23009.822,5.3510499,242.8028,357.12546,9.6188574,59610,4.0081743e-011,1.0334172e-006,2.5896413e-013,0.46214408,9.5383205,1.6940516e-015,0.72492623,2.5933967,44.759338,1.0844588,-2210.657,-92.197678,0.60800493,0.50732273,672.69714,1.1414237,0.74726337,5.277,1.6900001,8.8219376,5.8598704,2.1826663
GDPa1-239,vatelizumab,239,535.84149,3.1513295,63,2.6684935,211.75531,109.34617,321.10147,7.7431898,852.24823,585.5271,452.04233,1037.5695,24.645567,17.951513,23.754293,11109.922,6160.1733,4555.5874,22749.766,0.59025675,477.78262,459.14291,9.6188574,52620,3.9850449e-011,1.03941e-006,2.5676417e-013,0.4743396,1.0526336,3.886787e-016,0.11512455,2.4457629,47.521183,1.0839466,-1316.2559,-70.131447,0.58593911,0.47719631,580.80334,0.9986971,0.5269348,8.7390003,2.8770001,13.328068,9.2229128,2.1290605
GDPa1-240,vedolizumab,240,392.16254,1.7622052,71,-2.1525013,247.86336,287.76831,535.63171,7.0249734,671.25702,725.47632,576.70239,1302.1787,25.652304,17.959805,24.210213,11359.12,5891.2603,5019.9844,23607.5,-1.457684,389.74045,445.80121,9.6188574,57090,4.0615306e-011,1.0198369e-006,2.6221999e-013,0.55175543,-2.5957973,4.8373496e-016,0.21232653,2.2988734,47.891987,1.0856371,-1793.2643,-89.506989,0.60452849,0.51604515,777.62909,1.1781547,0.83905667,6.0100002,0.018999999,6.4966307,2.9673684,2.2118368
